date,product_id,product_name,category,order_category,units_sold,price,revenue,stock_level,promotion,day_of_week,month,quarter,year
2023-12-23,PROD_0002,Product 0002,Clothing,Clothing,128,178.55,22854.5,771,0,Saturday,12,4,2023
2023-12-24,PROD_0002,Product 0002,Clothing,Clothing,104,165.91,17254.4,627,0,Sunday,12,4,2023
2023-12-25,PROD_0002,Product 0002,Clothing,Clothing,78,226.32,17652.66,729,0,Monday,12,4,2023
2023-12-26,PROD_0002,Product 0002,Clothing,Clothing,103,17.58,1810.59,918,0,Tuesday,12,4,2023
2023-12-27,PROD_0002,Product 0002,Clothing,Clothing,93,347.23,32292.01,198,0,Wednesday,12,4,2023
2023-12-28,PROD_0002,Product 0002,Clothing,Clothing,84,363.36,30522.66,810,0,Thursday,12,4,2023
2023-12-29,PROD_0002,Product 0002,Clothing,Clothing,100,475.67,47567.42,79,0,Friday,12,4,2023
2023-12-30,PROD_0002,Product 0002,Clothing,Clothing,103,450.77,46429.58,925,1,Saturday,12,4,2023
2023-12-31,PROD_0002,Product 0002,Clothing,Clothing,134,322.3,43188.57,753,0,Sunday,12,4,2023
2024-01-01,PROD_0002,Product 0002,Clothing,Clothing,105,230.61,24213.96,414,0,Monday,1,1,2024
2024-01-02,PROD_0002,Product 0002,Clothing,Clothing,94,79.97,7516.8,150,1,Tuesday,1,1,2024
2024-01-03,PROD_0002,Product 0002,Clothing,Clothing,79,257.19,20317.79,413,0,Wednesday,1,1,2024
2024-01-04,PROD_0002,Product 0002,Clothing,Clothing,106,96.33,10211.28,467,0,Thursday,1,1,2024
2024-01-05,PROD_0002,Product 0002,Clothing,Clothing,83,88.37,7334.87,545,0,Friday,1,1,2024
2024-01-06,PROD_0002,Product 0002,Clothing,Clothing,133,13.38,1779.91,296,0,Saturday,1,1,2024
2024-01-07,PROD_0002,Product 0002,Clothing,Clothing,134,392.35,52574.56,690,0,Sunday,1,1,2024
2024-01-08,PROD_0002,Product 0002,Clothing,Clothing,117,77.64,9083.47,77,0,Monday,1,1,2024
2024-01-09,PROD_0002,Product 0002,Clothing,Clothing,98,244.25,23936.39,677,0,Tuesday,1,1,2024
2024-01-10,PROD_0002,Product 0002,Clothing,Clothing,109,154.11,16798.06,652,0,Wednesday,1,1,2024
2024-01-11,PROD_0002,Product 0002,Clothing,Clothing,102,271.16,27658.5,265,0,Thursday,1,1,2024
2024-01-12,PROD_0002,Product 0002,Clothing,Clothing,117,481.32,56313.97,218,0,Friday,1,1,2024
2024-01-13,PROD_0002,Product 0002,Clothing,Clothing,83,160.01,13280.89,631,0,Saturday,1,1,2024
2024-01-14,PROD_0002,Product 0002,Clothing,Clothing,145,184.2,26708.49,18,0,Sunday,1,1,2024
2024-01-15,PROD_0002,Product 0002,Clothing,Clothing,93,84.68,7875.16,997,0,Monday,1,1,2024
2024-01-16,PROD_0002,Product 0002,Clothing,Clothing,106,42.85,4542.38,865,0,Tuesday,1,1,2024
2024-01-17,PROD_0002,Product 0002,Clothing,Clothing,115,410.7,47229.94,321,1,Wednesday,1,1,2024
2024-01-18,PROD_0002,Product 0002,Clothing,Clothing,79,347.87,27481.78,553,1,Thursday,1,1,2024
2024-01-19,PROD_0002,Product 0002,Clothing,Clothing,100,134.88,13487.57,611,0,Friday,1,1,2024
2024-01-20,PROD_0002,Product 0002,Clothing,Clothing,136,122.84,16706.73,757,0,Saturday,1,1,2024
2024-01-21,PROD_0002,Product 0002,Clothing,Clothing,94,101.76,9565.39,708,0,Sunday,1,1,2024
2024-01-22,PROD_0002,Product 0002,Clothing,Clothing,115,386.66,44465.73,195,0,Monday,1,1,2024
2024-01-23,PROD_0002,Product 0002,Clothing,Clothing,106,506.27,53664.4,528,0,Tuesday,1,1,2024
2024-01-24,PROD_0002,Product 0002,Clothing,Clothing,130,370.5,48165.35,640,0,Wednesday,1,1,2024
2024-01-25,PROD_0002,Product 0002,Clothing,Clothing,123,261.78,32199.37,725,0,Thursday,1,1,2024
2024-01-26,PROD_0002,Product 0002,Clothing,Clothing,99,182.83,18099.99,724,0,Friday,1,1,2024
2024-01-27,PROD_0002,Product 0002,Clothing,Clothing,105,14.88,1562.54,891,0,Saturday,1,1,2024
2024-01-28,PROD_0002,Product 0002,Clothing,Clothing,136,388.31,52809.54,731,0,Sunday,1,1,2024
2024-01-29,PROD_0002,Product 0002,Clothing,Clothing,107,442.55,47352.35,765,0,Monday,1,1,2024
2024-01-30,PROD_0002,Product 0002,Clothing,Clothing,89,185.72,16528.76,954,0,Tuesday,1,1,2024
2024-01-31,PROD_0002,Product 0002,Clothing,Clothing,99,528.02,52273.98,388,0,Wednesday,1,1,2024
2024-02-01,PROD_0002,Product 0002,Clothing,Clothing,127,371.66,47200.52,959,0,Thursday,2,1,2024
2024-02-02,PROD_0002,Product 0002,Clothing,Clothing,123,331.29,40748.14,403,0,Friday,2,1,2024
2024-02-03,PROD_0002,Product 0002,Clothing,Clothing,115,66.14,7606.17,216,0,Saturday,2,1,2024
2024-02-04,PROD_0002,Product 0002,Clothing,Clothing,153,156.87,24001.27,357,0,Sunday,2,1,2024
2024-02-05,PROD_0002,Product 0002,Clothing,Clothing,88,276.53,24334.93,462,0,Monday,2,1,2024
2024-02-06,PROD_0002,Product 0002,Clothing,Clothing,137,282.28,38672.25,118,0,Tuesday,2,1,2024
2024-02-07,PROD_0002,Product 0002,Clothing,Clothing,134,275.56,36924.9,178,0,Wednesday,2,1,2024
2024-02-08,PROD_0002,Product 0002,Clothing,Clothing,117,108.08,12644.95,73,0,Thursday,2,1,2024
2024-02-09,PROD_0002,Product 0002,Clothing,Clothing,137,43.63,5977.4,656,0,Friday,2,1,2024
2024-02-10,PROD_0002,Product 0002,Clothing,Clothing,134,144.03,19299.55,645,0,Saturday,2,1,2024
2024-02-11,PROD_0002,Product 0002,Clothing,Clothing,157,328.12,51515.08,716,0,Sunday,2,1,2024
2024-02-12,PROD_0002,Product 0002,Clothing,Clothing,123,506.47,62295.42,868,0,Monday,2,1,2024
2024-02-13,PROD_0002,Product 0002,Clothing,Clothing,118,157.57,18593.74,619,0,Tuesday,2,1,2024
2024-02-14,PROD_0002,Product 0002,Clothing,Clothing,122,16.64,2030.03,419,0,Wednesday,2,1,2024
2024-02-15,PROD_0002,Product 0002,Clothing,Clothing,113,41.45,4683.84,760,0,Thursday,2,1,2024
2024-02-16,PROD_0002,Product 0002,Clothing,Clothing,109,429.6,46826.86,106,0,Friday,2,1,2024
2024-02-17,PROD_0002,Product 0002,Clothing,Clothing,144,152.37,21940.68,727,1,Saturday,2,1,2024
2024-02-18,PROD_0002,Product 0002,Clothing,Clothing,158,268.15,42367.9,56,0,Sunday,2,1,2024
2024-02-19,PROD_0002,Product 0002,Clothing,Clothing,105,275.45,28922.46,258,0,Monday,2,1,2024
2024-02-20,PROD_0002,Product 0002,Clothing,Clothing,146,96.23,14049.68,115,0,Tuesday,2,1,2024
2024-02-21,PROD_0002,Product 0002,Clothing,Clothing,121,33.2,4016.87,838,0,Wednesday,2,1,2024
2024-02-22,PROD_0002,Product 0002,Clothing,Clothing,112,231.09,25882.27,550,1,Thursday,2,1,2024
2024-02-23,PROD_0002,Product 0002,Clothing,Clothing,121,453.24,54842.55,90,0,Friday,2,1,2024
2024-02-24,PROD_0002,Product 0002,Clothing,Clothing,167,314.02,52441.09,368,0,Saturday,2,1,2024
2024-02-25,PROD_0002,Product 0002,Clothing,Clothing,149,301.48,44920.49,789,0,Sunday,2,1,2024
2024-02-26,PROD_0002,Product 0002,Clothing,Clothing,130,55.57,7224.59,754,0,Monday,2,1,2024
2024-02-27,PROD_0002,Product 0002,Clothing,Clothing,110,256.93,28262.51,687,1,Tuesday,2,1,2024
2024-02-28,PROD_0002,Product 0002,Clothing,Clothing,115,295.99,34038.55,513,0,Wednesday,2,1,2024
2024-02-29,PROD_0002,Product 0002,Clothing,Clothing,116,220.16,25538.79,374,0,Thursday,2,1,2024
2024-03-01,PROD_0002,Product 0002,Clothing,Clothing,130,313.14,40708.2,492,0,Friday,3,1,2024
2024-03-02,PROD_0002,Product 0002,Clothing,Clothing,149,126.24,18810.18,564,0,Saturday,3,1,2024
2024-03-03,PROD_0002,Product 0002,Clothing,Clothing,186,480.58,89388.05,559,0,Sunday,3,1,2024
2024-03-04,PROD_0002,Product 0002,Clothing,Clothing,118,353.93,41763.89,636,0,Monday,3,1,2024
2024-03-05,PROD_0002,Product 0002,Clothing,Clothing,102,404.82,41291.61,522,0,Tuesday,3,1,2024
2024-03-06,PROD_0002,Product 0002,Clothing,Clothing,86,367.21,31580.28,20,0,Wednesday,3,1,2024
2024-03-07,PROD_0002,Product 0002,Clothing,Clothing,129,442.12,57033.92,290,0,Thursday,3,1,2024
2024-03-08,PROD_0002,Product 0002,Clothing,Clothing,114,531.89,60635.61,485,0,Friday,3,1,2024
2024-03-09,PROD_0002,Product 0002,Clothing,Clothing,158,42.25,6674.84,969,0,Saturday,3,1,2024
2024-03-10,PROD_0002,Product 0002,Clothing,Clothing,159,217.82,34633.48,188,1,Sunday,3,1,2024
2024-03-11,PROD_0002,Product 0002,Clothing,Clothing,113,451.33,51000.75,688,1,Monday,3,1,2024
2024-03-12,PROD_0002,Product 0002,Clothing,Clothing,100,355.47,35547.37,980,0,Tuesday,3,1,2024
2024-03-13,PROD_0002,Product 0002,Clothing,Clothing,108,152.34,16452.18,122,0,Wednesday,3,1,2024
2024-03-14,PROD_0002,Product 0002,Clothing,Clothing,139,14.7,2043.07,46,0,Thursday,3,1,2024
2024-03-15,PROD_0002,Product 0002,Clothing,Clothing,96,49.34,4737.07,677,0,Friday,3,1,2024
2024-03-16,PROD_0002,Product 0002,Clothing,Clothing,115,269.56,30999.92,216,0,Saturday,3,1,2024
2024-03-17,PROD_0002,Product 0002,Clothing,Clothing,168,96.02,16130.54,370,0,Sunday,3,1,2024
2024-03-18,PROD_0002,Product 0002,Clothing,Clothing,99,23.22,2299.18,263,0,Monday,3,1,2024
2024-03-19,PROD_0002,Product 0002,Clothing,Clothing,93,255.07,23721.62,665,0,Tuesday,3,1,2024
2024-03-20,PROD_0002,Product 0002,Clothing,Clothing,112,393.54,44076.59,364,0,Wednesday,3,1,2024
2024-03-21,PROD_0002,Product 0002,Clothing,Clothing,126,381.07,48014.77,411,0,Thursday,3,1,2024
2024-03-22,PROD_0002,Product 0002,Clothing,Clothing,114,120.3,13714.33,504,0,Friday,3,1,2024
2024-03-23,PROD_0002,Product 0002,Clothing,Clothing,129,24.12,3111.73,938,0,Saturday,3,1,2024
2024-03-24,PROD_0002,Product 0002,Clothing,Clothing,175,374.14,65474.22,553,0,Sunday,3,1,2024
2024-03-25,PROD_0002,Product 0002,Clothing,Clothing,110,76.22,8384.71,884,0,Monday,3,1,2024
2024-03-26,PROD_0002,Product 0002,Clothing,Clothing,119,48.05,5718.51,664,0,Tuesday,3,1,2024
2024-03-27,PROD_0002,Product 0002,Clothing,Clothing,129,330.58,42644.42,505,0,Wednesday,3,1,2024
2024-03-28,PROD_0002,Product 0002,Clothing,Clothing,145,420.56,60980.74,403,0,Thursday,3,1,2024
2024-03-29,PROD_0002,Product 0002,Clothing,Clothing,139,178.96,24874.79,627,1,Friday,3,1,2024
2024-03-30,PROD_0002,Product 0002,Clothing,Clothing,133,119.38,15877.74,822,0,Saturday,3,1,2024
2024-03-31,PROD_0002,Product 0002,Clothing,Clothing,161,431.85,69527.31,510,1,Sunday,3,1,2024
2024-04-01,PROD_0002,Product 0002,Clothing,Clothing,94,461.16,43349.16,999,0,Monday,4,2,2024
2024-04-02,PROD_0002,Product 0002,Clothing,Clothing,100,90.0,8999.74,778,0,Tuesday,4,2,2024
2024-04-03,PROD_0002,Product 0002,Clothing,Clothing,129,272.5,35152.06,836,0,Wednesday,4,2,2024
2024-04-04,PROD_0002,Product 0002,Clothing,Clothing,104,272.45,28334.98,258,0,Thursday,4,2,2024
2024-04-05,PROD_0002,Product 0002,Clothing,Clothing,98,413.86,40557.98,175,0,Friday,4,2,2024
2024-04-06,PROD_0002,Product 0002,Clothing,Clothing,154,490.14,75481.83,0,0,Saturday,4,2,2024
2024-04-07,PROD_0002,Product 0002,Clothing,Clothing,164,47.66,7816.39,35,0,Sunday,4,2,2024
2024-04-08,PROD_0002,Product 0002,Clothing,Clothing,116,371.16,43054.1,533,0,Monday,4,2,2024
2024-04-09,PROD_0002,Product 0002,Clothing,Clothing,105,394.61,41434.19,355,0,Tuesday,4,2,2024
2024-04-10,PROD_0002,Product 0002,Clothing,Clothing,140,282.95,39612.36,383,0,Wednesday,4,2,2024
2024-04-11,PROD_0002,Product 0002,Clothing,Clothing,100,17.18,1717.6,601,0,Thursday,4,2,2024
2024-04-12,PROD_0002,Product 0002,Clothing,Clothing,121,458.96,55534.01,100,0,Friday,4,2,2024
2024-04-13,PROD_0002,Product 0002,Clothing,Clothing,174,13.26,2307.92,864,1,Saturday,4,2,2024
2024-04-14,PROD_0002,Product 0002,Clothing,Clothing,133,369.75,49177.16,210,0,Sunday,4,2,2024
2024-04-15,PROD_0002,Product 0002,Clothing,Clothing,131,406.14,53204.72,540,0,Monday,4,2,2024
2024-04-16,PROD_0002,Product 0002,Clothing,Clothing,91,416.89,37937.29,73,1,Tuesday,4,2,2024
2024-04-17,PROD_0002,Product 0002,Clothing,Clothing,110,452.03,49722.96,432,0,Wednesday,4,2,2024
2024-04-18,PROD_0002,Product 0002,Clothing,Clothing,117,469.15,54891.03,461,0,Thursday,4,2,2024
2024-04-19,PROD_0002,Product 0002,Clothing,Clothing,115,174.3,20044.62,334,0,Friday,4,2,2024
2024-04-20,PROD_0002,Product 0002,Clothing,Clothing,135,391.37,52835.08,269,1,Saturday,4,2,2024
2024-04-21,PROD_0002,Product 0002,Clothing,Clothing,162,407.19,65964.29,101,0,Sunday,4,2,2024
2024-04-22,PROD_0002,Product 0002,Clothing,Clothing,115,452.75,52066.53,997,0,Monday,4,2,2024
2024-04-23,PROD_0002,Product 0002,Clothing,Clothing,126,220.33,27761.13,51,1,Tuesday,4,2,2024
2024-04-24,PROD_0002,Product 0002,Clothing,Clothing,141,83.82,11818.87,648,0,Wednesday,4,2,2024
2024-04-25,PROD_0002,Product 0002,Clothing,Clothing,119,371.44,44201.25,113,0,Thursday,4,2,2024
2024-04-26,PROD_0002,Product 0002,Clothing,Clothing,112,51.63,5782.8,61,0,Friday,4,2,2024
2024-04-27,PROD_0002,Product 0002,Clothing,Clothing,178,273.09,48610.14,742,1,Saturday,4,2,2024
2024-04-28,PROD_0002,Product 0002,Clothing,Clothing,143,40.4,5777.54,575,0,Sunday,4,2,2024
2024-04-29,PROD_0002,Product 0002,Clothing,Clothing,132,375.12,49515.95,844,0,Monday,4,2,2024
2024-04-30,PROD_0002,Product 0002,Clothing,Clothing,146,344.58,50308.84,984,0,Tuesday,4,2,2024
2024-05-01,PROD_0002,Product 0002,Clothing,Clothing,98,236.03,23131.31,885,0,Wednesday,5,2,2024
2024-05-02,PROD_0002,Product 0002,Clothing,Clothing,104,404.3,42047.11,810,0,Thursday,5,2,2024
2024-05-03,PROD_0002,Product 0002,Clothing,Clothing,106,474.61,50308.89,483,0,Friday,5,2,2024
2024-05-04,PROD_0002,Product 0002,Clothing,Clothing,115,74.15,8527.47,557,0,Saturday,5,2,2024
2024-05-05,PROD_0002,Product 0002,Clothing,Clothing,168,144.33,24248.0,490,0,Sunday,5,2,2024
2024-05-06,PROD_0002,Product 0002,Clothing,Clothing,105,97.87,10276.55,275,0,Monday,5,2,2024
2024-05-07,PROD_0002,Product 0002,Clothing,Clothing,77,325.02,25026.24,895,0,Tuesday,5,2,2024
2024-05-08,PROD_0002,Product 0002,Clothing,Clothing,88,237.84,20929.79,166,0,Wednesday,5,2,2024
2024-05-09,PROD_0002,Product 0002,Clothing,Clothing,135,87.45,11805.71,608,0,Thursday,5,2,2024
2024-05-10,PROD_0002,Product 0002,Clothing,Clothing,109,107.31,11696.72,731,0,Friday,5,2,2024
2024-05-11,PROD_0002,Product 0002,Clothing,Clothing,158,299.05,47250.64,974,0,Saturday,5,2,2024
2024-05-12,PROD_0002,Product 0002,Clothing,Clothing,125,234.34,29292.36,797,1,Sunday,5,2,2024
2024-05-13,PROD_0002,Product 0002,Clothing,Clothing,130,354.54,46090.68,687,0,Monday,5,2,2024
2024-05-14,PROD_0002,Product 0002,Clothing,Clothing,115,398.47,45823.8,215,0,Tuesday,5,2,2024
2024-05-15,PROD_0002,Product 0002,Clothing,Clothing,106,371.07,39332.94,784,0,Wednesday,5,2,2024
2024-05-16,PROD_0002,Product 0002,Clothing,Clothing,108,190.12,20532.93,934,1,Thursday,5,2,2024
2024-05-17,PROD_0002,Product 0002,Clothing,Clothing,102,347.86,35481.72,943,0,Friday,5,2,2024
2024-05-18,PROD_0002,Product 0002,Clothing,Clothing,140,241.7,33837.76,250,0,Saturday,5,2,2024
2024-05-19,PROD_0002,Product 0002,Clothing,Clothing,122,256.38,31278.34,225,0,Sunday,5,2,2024
2024-05-20,PROD_0002,Product 0002,Clothing,Clothing,112,56.23,6298.06,837,0,Monday,5,2,2024
2024-05-21,PROD_0002,Product 0002,Clothing,Clothing,69,332.97,22974.83,209,1,Tuesday,5,2,2024
2024-05-22,PROD_0002,Product 0002,Clothing,Clothing,111,135.94,15089.47,964,1,Wednesday,5,2,2024
2024-05-23,PROD_0002,Product 0002,Clothing,Clothing,90,12.17,1095.23,523,0,Thursday,5,2,2024
2024-05-24,PROD_0002,Product 0002,Clothing,Clothing,88,483.2,42521.23,355,1,Friday,5,2,2024
2024-05-25,PROD_0002,Product 0002,Clothing,Clothing,122,430.07,52468.6,495,0,Saturday,5,2,2024
2024-05-26,PROD_0002,Product 0002,Clothing,Clothing,110,21.12,2323.05,191,0,Sunday,5,2,2024
2024-05-27,PROD_0002,Product 0002,Clothing,Clothing,98,149.49,14649.89,833,0,Monday,5,2,2024
2024-05-28,PROD_0002,Product 0002,Clothing,Clothing,100,93.36,9335.57,792,0,Tuesday,5,2,2024
2024-05-29,PROD_0002,Product 0002,Clothing,Clothing,108,71.44,7715.39,913,0,Wednesday,5,2,2024
2024-05-30,PROD_0002,Product 0002,Clothing,Clothing,113,224.61,25381.28,197,0,Thursday,5,2,2024
2024-05-31,PROD_0002,Product 0002,Clothing,Clothing,112,25.82,2892.03,16,1,Friday,5,2,2024
2024-06-01,PROD_0002,Product 0002,Clothing,Clothing,116,115.06,13347.47,157,0,Saturday,6,2,2024
2024-06-02,PROD_0002,Product 0002,Clothing,Clothing,117,441.16,51615.26,346,0,Sunday,6,2,2024
2024-06-03,PROD_0002,Product 0002,Clothing,Clothing,110,294.62,32407.98,219,0,Monday,6,2,2024
2024-06-04,PROD_0002,Product 0002,Clothing,Clothing,97,243.87,23655.68,999,0,Tuesday,6,2,2024
2024-06-05,PROD_0002,Product 0002,Clothing,Clothing,86,372.89,32068.47,940,1,Wednesday,6,2,2024
2024-06-06,PROD_0002,Product 0002,Clothing,Clothing,90,382.6,34434.4,659,0,Thursday,6,2,2024
2024-06-07,PROD_0002,Product 0002,Clothing,Clothing,101,230.42,23272.05,736,0,Friday,6,2,2024
2024-06-08,PROD_0002,Product 0002,Clothing,Clothing,110,406.61,44727.46,559,0,Saturday,6,2,2024
2024-06-09,PROD_0002,Product 0002,Clothing,Clothing,110,46.88,5156.8,204,0,Sunday,6,2,2024
2024-06-10,PROD_0002,Product 0002,Clothing,Clothing,90,70.21,6318.56,467,0,Monday,6,2,2024
2024-06-11,PROD_0002,Product 0002,Clothing,Clothing,102,75.61,7712.58,507,0,Tuesday,6,2,2024
2024-06-12,PROD_0002,Product 0002,Clothing,Clothing,81,132.14,10703.02,550,1,Wednesday,6,2,2024
2024-06-13,PROD_0002,Product 0002,Clothing,Clothing,85,48.24,4100.01,999,0,Thursday,6,2,2024
2024-06-14,PROD_0002,Product 0002,Clothing,Clothing,86,61.04,5249.29,506,1,Friday,6,2,2024
2024-06-15,PROD_0002,Product 0002,Clothing,Clothing,101,139.15,14053.72,329,0,Saturday,6,2,2024
2024-06-16,PROD_0002,Product 0002,Clothing,Clothing,114,77.42,8826.06,89,0,Sunday,6,2,2024
2024-06-17,PROD_0002,Product 0002,Clothing,Clothing,80,66.69,5335.4,756,0,Monday,6,2,2024
2024-06-18,PROD_0002,Product 0002,Clothing,Clothing,65,274.24,17825.84,400,0,Tuesday,6,2,2024
2024-06-19,PROD_0002,Product 0002,Clothing,Clothing,69,273.89,18898.22,692,0,Wednesday,6,2,2024
2024-06-20,PROD_0002,Product 0002,Clothing,Clothing,69,240.76,16612.77,749,0,Thursday,6,2,2024
2024-06-21,PROD_0002,Product 0002,Clothing,Clothing,107,489.08,52331.63,530,0,Friday,6,2,2024
2024-06-22,PROD_0002,Product 0002,Clothing,Clothing,128,397.96,50938.78,595,0,Saturday,6,2,2024
2024-06-23,PROD_0002,Product 0002,Clothing,Clothing,113,92.58,10461.36,880,0,Sunday,6,2,2024
2024-06-24,PROD_0002,Product 0002,Clothing,Clothing,81,169.83,13755.92,423,0,Monday,6,2,2024
2024-06-25,PROD_0002,Product 0002,Clothing,Clothing,95,163.5,15532.48,287,0,Tuesday,6,2,2024
2024-06-26,PROD_0002,Product 0002,Clothing,Clothing,71,246.47,17499.09,65,0,Wednesday,6,2,2024
2024-06-27,PROD_0002,Product 0002,Clothing,Clothing,71,239.06,16973.41,566,0,Thursday,6,2,2024
2024-06-28,PROD_0002,Product 0002,Clothing,Clothing,92,115.79,10652.22,462,0,Friday,6,2,2024
2024-06-29,PROD_0002,Product 0002,Clothing,Clothing,117,106.36,12444.28,542,0,Saturday,6,2,2024
2024-06-30,PROD_0002,Product 0002,Clothing,Clothing,123,420.0,51660.38,272,0,Sunday,6,2,2024
2024-07-01,PROD_0002,Product 0002,Clothing,Clothing,60,71.78,4307.07,858,0,Monday,7,3,2024
2024-07-02,PROD_0002,Product 0002,Clothing,Clothing,61,466.56,28459.89,913,1,Tuesday,7,3,2024
2024-07-03,PROD_0002,Product 0002,Clothing,Clothing,39,29.95,1168.2,85,0,Wednesday,7,3,2024
2024-07-04,PROD_0002,Product 0002,Clothing,Clothing,61,59.17,3609.33,958,0,Thursday,7,3,2024
2024-07-05,PROD_0002,Product 0002,Clothing,Clothing,66,338.28,22326.77,526,0,Friday,7,3,2024
2024-07-06,PROD_0002,Product 0002,Clothing,Clothing,94,204.18,19193.14,625,0,Saturday,7,3,2024
2024-07-07,PROD_0002,Product 0002,Clothing,Clothing,94,335.66,31552.37,165,0,Sunday,7,3,2024
2024-07-08,PROD_0002,Product 0002,Clothing,Clothing,51,400.19,20409.44,503,1,Monday,7,3,2024
2024-07-09,PROD_0002,Product 0002,Clothing,Clothing,60,349.89,20993.17,909,0,Tuesday,7,3,2024
2024-07-10,PROD_0002,Product 0002,Clothing,Clothing,67,344.52,23082.85,702,0,Wednesday,7,3,2024
2024-07-11,PROD_0002,Product 0002,Clothing,Clothing,69,266.9,18415.84,792,0,Thursday,7,3,2024
2024-07-12,PROD_0002,Product 0002,Clothing,Clothing,57,337.91,19260.6,85,0,Friday,7,3,2024
2024-07-13,PROD_0002,Product 0002,Clothing,Clothing,89,39.82,3543.88,632,1,Saturday,7,3,2024
2024-07-14,PROD_0002,Product 0002,Clothing,Clothing,87,34.73,3021.26,864,0,Sunday,7,3,2024
2024-07-15,PROD_0002,Product 0002,Clothing,Clothing,57,94.97,5413.51,717,0,Monday,7,3,2024
2024-07-16,PROD_0002,Product 0002,Clothing,Clothing,52,88.03,4577.74,769,0,Tuesday,7,3,2024
2024-07-17,PROD_0002,Product 0002,Clothing,Clothing,60,62.56,3753.37,157,0,Wednesday,7,3,2024
2024-07-18,PROD_0002,Product 0002,Clothing,Clothing,98,380.07,37246.96,261,0,Thursday,7,3,2024
2024-07-19,PROD_0002,Product 0002,Clothing,Clothing,64,146.12,9351.87,41,0,Friday,7,3,2024
2024-07-20,PROD_0002,Product 0002,Clothing,Clothing,94,171.81,16150.01,279,0,Saturday,7,3,2024
2024-07-21,PROD_0002,Product 0002,Clothing,Clothing,87,140.49,12222.99,992,0,Sunday,7,3,2024
2024-07-22,PROD_0002,Product 0002,Clothing,Clothing,70,82.9,5802.94,686,0,Monday,7,3,2024
2024-07-23,PROD_0002,Product 0002,Clothing,Clothing,59,222.09,13103.06,870,0,Tuesday,7,3,2024
2024-07-24,PROD_0002,Product 0002,Clothing,Clothing,74,293.75,21737.8,643,0,Wednesday,7,3,2024
2024-07-25,PROD_0002,Product 0002,Clothing,Clothing,64,226.74,14511.12,875,0,Thursday,7,3,2024
2024-07-26,PROD_0002,Product 0002,Clothing,Clothing,46,208.99,9613.36,239,0,Friday,7,3,2024
2024-07-27,PROD_0002,Product 0002,Clothing,Clothing,64,317.12,20296.0,289,0,Saturday,7,3,2024
2024-07-28,PROD_0002,Product 0002,Clothing,Clothing,69,392.01,27048.6,209,0,Sunday,7,3,2024
2024-07-29,PROD_0002,Product 0002,Clothing,Clothing,65,427.99,27819.32,538,0,Monday,7,3,2024
2024-07-30,PROD_0002,Product 0002,Clothing,Clothing,57,208.22,11868.44,766,1,Tuesday,7,3,2024
2024-07-31,PROD_0002,Product 0002,Clothing,Clothing,63,248.27,15640.89,465,0,Wednesday,7,3,2024
2024-08-01,PROD_0002,Product 0002,Clothing,Clothing,56,280.02,15681.31,618,0,Thursday,8,3,2024
2024-08-02,PROD_0002,Product 0002,Clothing,Clothing,57,247.41,14102.29,235,0,Friday,8,3,2024
2024-08-03,PROD_0002,Product 0002,Clothing,Clothing,75,131.61,9870.92,622,0,Saturday,8,3,2024
2024-08-04,PROD_0002,Product 0002,Clothing,Clothing,76,236.66,17985.96,499,0,Sunday,8,3,2024
2024-08-05,PROD_0002,Product 0002,Clothing,Clothing,51,309.95,15807.55,893,0,Monday,8,3,2024
2024-08-06,PROD_0002,Product 0002,Clothing,Clothing,48,409.67,19664.22,462,0,Tuesday,8,3,2024
2024-08-07,PROD_0002,Product 0002,Clothing,Clothing,46,468.56,21553.99,763,0,Wednesday,8,3,2024
2024-08-08,PROD_0002,Product 0002,Clothing,Clothing,43,19.44,835.87,806,0,Thursday,8,3,2024
2024-08-09,PROD_0002,Product 0002,Clothing,Clothing,59,381.97,22536.37,821,0,Friday,8,3,2024
2024-08-10,PROD_0002,Product 0002,Clothing,Clothing,73,444.0,32411.7,373,0,Saturday,8,3,2024
2024-08-11,PROD_0002,Product 0002,Clothing,Clothing,67,158.64,10628.92,988,0,Sunday,8,3,2024
2024-08-12,PROD_0002,Product 0002,Clothing,Clothing,46,360.02,16560.69,652,0,Monday,8,3,2024
2024-08-13,PROD_0002,Product 0002,Clothing,Clothing,48,170.54,8185.86,521,0,Tuesday,8,3,2024
2024-08-14,PROD_0002,Product 0002,Clothing,Clothing,57,414.08,23602.79,216,0,Wednesday,8,3,2024
